Station,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS
L05-489-3,Total,Disulfoton,<,1,ng/L,ORANGE CO,11576026.50698835,11576026.50698835,7.226671268300317e-4
L05-049-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,2073409.118979964,2073409.118979964,1.294385953463285e-4
L02-374-1 (L02P50),Total,Disulfoton,<,1,ng/L,ORANGE CO,1549656.2752879742,1549656.2752879742,9.67418005962947e-5
L01-404-1,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,607900.6394999999,0,0
L01-340-1,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,294000.5583070091,0,0
L01-340-1,Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,3611.8316279502988,0,0
L05-489-3,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,11576026.50698835,0,0
L05-049-1,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,2073409.118979964,0,0
L02-374-1 (L02P50),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,1549656.2752879742,0,0
J01-9992-1 (J01P27),Total,Disulfoton,<,0.6666666666666666,ng/L,ALISO VIEJO,39297.39287168602,26198.261914457344,1.6355027050285404e-6
J01-9992-1 (J01P27),Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,115.26310269575279,76.84206846383519,4.797089640639006e-9
J01-9131-1 (J01P28),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,333862.55999999994,333862.55999999994,2.0842341441224708e-5
J01-9007-1 (J02P05),Total,Disulfoton,<,0.6666666666666666,ng/L,ALISO VIEJO,480980.7288160326,320653.81921068835,2.0017747376111616e-5
J01-9007-1 (J02P05),Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,8845.065025712363,5896.710017141575,3.681192750608356e-7
J01-9992-1 (J01P27),Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,39297.39287168602,0,0
J01-9992-1 (J01P27),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,115.26310269575279,0,0
J01-9131-1 (J01P28),Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,333862.55999999994,0,0
J01-9007-1 (J02P05),Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,480980.7288160326,0,0
J01-9007-1 (J02P05),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,8845.065025712363,0,0
J06-9079-1 (J06P03),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,378008.66377610824,378008.66377610824,2.3598290380816462e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,655642.1397787175,655642.1397787175,4.093036769538702e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAGUNA HILLS,919610.2814360304,919610.2814360304,5.7409346763981264e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAGUNA WOODS,1683191.956220705,1683191.956220705,1.0507815390463337e-4
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAKE FOREST,1012754.6435336117,1012754.6435336117,6.322415450451633e-5
J01-9082-2,Total,Disulfoton,<,1,ng/L,ALISO VIEJO,663258.1110407821,663258.1110407821,4.14058168546174e-5
J01-9082-2,Total,Disulfoton,<,1,ng/L,ORANGE CO,14591.35464843927,14591.35464843927,9.10907756990699e-7
J06-9079-1 (J06P03),Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,378008.66377610824,0,0
J06-10011-1 (J06P01),Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,655642.1397787175,0,0
J06-10011-1 (J06P01),Dissolved,Disulfoton,NA,0,ng/L,LAGUNA HILLS,919610.2814360304,0,0
J06-10011-1 (J06P01),Dissolved,Disulfoton,NA,0,ng/L,LAGUNA WOODS,1683191.956220705,0,0
J06-10011-1 (J06P01),Dissolved,Disulfoton,NA,0,ng/L,LAKE FOREST,1012754.6435336117,0,0
J01-9082-2,Dissolved,Disulfoton,NA,0,ng/L,ALISO VIEJO,663258.1110407821,0,0
J01-9082-2,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,14591.35464843927,0,0
L01-726-5,Total,Disulfoton,<,1,ng/L,DANA POINT,298188.3316463654,298188.3316463654,1.8615273967715038e-5
L01-726-5,Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,19936.46520419904,19936.46520419904,1.2445918311924887e-6
L01-728-5 (L01-DP),Total,Disulfoton,<,1,ng/L,DANA POINT,66313.3872384,66313.3872384,4.139806089508468e-6
K01-12126-1 (K01S01),Total,Disulfoton,<,1,ng/L,DANA POINT,990998.5304908713,990998.5304908713,6.1865965864045e-5
K01-12126-1 (K01S01),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,2656075.0695091286,2656075.0695091286,1.6581321215602588e-4
K01-12159-3,Total,Disulfoton,<,1,ng/L,DANA POINT,363571.2,363571.2,2.2696989709165944e-5
K01-12159-2,Total,Disulfoton,<,1,ng/L,DANA POINT,2045087.9999999993,2045087.9999999993,1.276705671140584e-4
L01-726-5,Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,298188.3316463654,0,0
L01-726-5,Dissolved,Disulfoton,NA,0,ng/L,SAN JUAN CAPISTRANO,19936.46520419904,0,0
L01-728-5 (L01-DP),Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,66313.3872384,0,0
K01-12126-1 (K01S01),Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,990998.5304908713,0,0
K01-12126-1 (K01S01),Dissolved,Disulfoton,NA,0,ng/L,LAGUNA NIGUEL,2656075.0695091286,0,0
K01-12159-3,Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,363571.2,0,0
K01-12159-2,Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,2045087.9999999993,0,0
L05-503-1,Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,2562235.46784,2562235.46784,1.5995500206293696e-4
L01-724-4 (L01P03),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,414905.243735376,414905.243735376,2.5901666708861474e-5
L01-724-4 (L01P03),Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,1015360.357551863,1015360.357551863,6.33868237815583e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,DANA POINT,637913.7850124988,637913.7850124988,3.982362358119616e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,453025.0942074572,453025.0942074572,2.828140925689545e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,666394.7480090205,666394.7480090205,4.160163054115114e-5
L05-503-1,Dissolved,Disulfoton,NA,0,ng/L,SAN JUAN CAPISTRANO,2562235.46784,0,0
L01-724-4 (L01P03),Dissolved,Disulfoton,NA,0,ng/L,LAGUNA NIGUEL,414905.243735376,0,0
L01-724-4 (L01P03),Dissolved,Disulfoton,NA,0,ng/L,SAN JUAN CAPISTRANO,1015360.357551863,0,0
L01-724-1 (L01S01),Dissolved,Disulfoton,NA,0,ng/L,DANA POINT,637913.7850124988,0,0
L01-724-1 (L01S01),Dissolved,Disulfoton,NA,0,ng/L,LAGUNA NIGUEL,453025.0942074572,0,0
L01-724-1 (L01S01),Dissolved,Disulfoton,NA,0,ng/L,SAN JUAN CAPISTRANO,666394.7480090205,0,0
M01-042-1 (M01S01),Total,Disulfoton,<,0.6666666666666666,ng/L,SAN CLEMENTE,1076085.79450752,717390.52967168,4.47851905470269e-5
M02-032-1,Total,Disulfoton,<,0.6666666666666666,ng/L,SAN CLEMENTE,4802274.773279999,3201516.5155199994,1.9986398099322016e-4
SC1-2,Total,Disulfoton,<,0.6666666666666666,ng/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,882.9940915990373,588.6627277326916,3.6748983069941884e-8
M02-085-1 (M02P06),Total,Disulfoton,<,0.6666666666666666,ng/L,SAN CLEMENTE,1273499.0217904504,848999.3478603002,5.300125384374184e-5
M02-085-2,Total,Disulfoton,<,0.6666666666666666,ng/L,SAN CLEMENTE,7194886.431264,4796590.954175999,2.994411425492754e-4
M01-042-1 (M01S01),Dissolved,Disulfoton,NA,0,ng/L,SAN CLEMENTE,1076085.79450752,0,0
M02-032-1,Dissolved,Disulfoton,NA,0,ng/L,SAN CLEMENTE,4802274.773279999,0,0
SC1-2,Dissolved,Disulfoton,NA,0,ng/L,NA,NA,NA,NA
M02-085-1 (M02P06),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,882.9940915990373,0,0
M02-085-1 (M02P06),Dissolved,Disulfoton,NA,0,ng/L,SAN CLEMENTE,1273499.0217904504,0,0
M02-085-2,Dissolved,Disulfoton,NA,0,ng/L,SAN CLEMENTE,7194886.431264,0,0
I01-11010-1,Total,Disulfoton,<,1,ng/L,LAGUNA BEACH,1485518.4000000001,1485518.4000000001,9.273780716838041e-5
I00-11437-1,Total,Disulfoton,<,1,ng/L,LAGUNA BEACH,2244793.7149110925,2244793.7149110925,1.401377772676644e-4
I00-11437-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,82096.2659121763,82096.2659121763,5.125098199663825e-6
I01-11010-1,Dissolved,Disulfoton,NA,0,ng/L,LAGUNA BEACH,1485518.4000000001,0,0
I00-11437-1,Dissolved,Disulfoton,NA,0,ng/L,LAGUNA BEACH,2244793.7149110925,0,0
I00-11437-1,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,82096.2659121763,0,0
L02-246-1 (L11P01),Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,615615.8297142858,410410.55314285716,2.5621072574550825e-5
L02-246-1 (L11P01),Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,600136.1279999999,400090.7519999999,2.4976828970161727e-5
L02-641-1,Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,1013.3313152860796,675.5542101907197,4.2173436610717495e-8
L02-641-1,Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,171354.6686261088,114236.44575073919,7.131542414845348e-6
L02-641-2,Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,2161.9407973799575,1441.2938649199716,8.99769619265019e-8
L02-641-2,Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,365584.9210775861,243723.28071839074,1.521513473660586e-5
L02-641-2,Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,25324.72586215625,16883.150574770832,1.0539797840254473e-6
L02-641-2,Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,4282419.720673211,2854946.480448807,1.7822833845740837e-4
L01-731-1 (L08TBN2),Total,Disulfoton,<,1,ng/L,ORANGE CO,28829.92986552969,28829.92986552969,1.7997922318211766e-6
L01-731-1 (L08TBN2),Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,462608.04019853176,462608.04019853176,2.8879652535083916e-5
L02-166-3 (L02P26),Total,Disulfoton,<,0.6666666666666666,ng/L,ORANGE CO,4809.278034996831,3206.1853566645536,2.001554469823075e-7
L02-166-3 (L02P26),Total,Disulfoton,<,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,851624.6187073421,567749.7458048947,3.544342934180506e-5
L02-246-1 (L11P01),Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,615615.8297142858,0,0
L02-246-1 (L11P01),Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,600136.1279999999,0,0
L02-641-1,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,1013.3313152860796,0,0
L02-641-1,Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,171354.6686261088,0,0
L02-641-2,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,2161.9407973799575,0,0
L02-641-2,Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,365584.9210775861,0,0
L02-641-2,Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,25324.72586215625,0,0
L02-641-2,Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,4282419.720673211,0,0
L01-731-1 (L08TBN2),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,28829.92986552969,0,0
L01-731-1 (L08TBN2),Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,462608.04019853176,0,0
L02-166-3 (L02P26),Dissolved,Disulfoton,NA,0,ng/L,ORANGE CO,4809.278034996831,0,0
L02-166-3 (L02P26),Dissolved,Disulfoton,NA,0,ng/L,RANCHO SANTA MARGARITA,851624.6187073421,0,0
J01-9273-1 (J01ASVM),Total,Disulfoton,<,1,ng/L,NA,NA,NA,NA
J01-9273-1 (J01ASVM),Dissolved,Disulfoton,NA,0,ng/L,NA,NA,NA,NA
L02-246-1 (L11P01),Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,615615.8297142858,410410.55314285716,2.5621072574550825e-5
L02-246-1 (L11P01),Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,600136.1279999999,400090.7519999999,2.4976828970161727e-5
SC1-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,NA,NA,NA,NA
L02-641-1,Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,1013.3313152860796,675.5542101907197,4.2173436610717495e-8
L02-641-1,Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,171354.6686261088,114236.44575073919,7.131542414845348e-6
L02-641-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,2161.9407973799575,1441.2938649199716,8.99769619265019e-8
L02-641-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,365584.9210775861,243723.28071839074,1.521513473660586e-5
L02-641-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,25324.72586215625,16883.150574770832,1.0539797840254473e-6
L02-641-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,4282419.720673211,2854946.480448807,1.7822833845740837e-4
L02-166-3 (L02P26),Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,4809.278034996831,3206.1853566645536,2.001554469823075e-7
L02-166-3 (L02P26),Total,Disulfoton,NA,0.6666666666666666,ng/L,RANCHO SANTA MARGARITA,851624.6187073421,567749.7458048947,3.544342934180506e-5
J01-9992-1 (J01P27),Total,Disulfoton,NA,0.6666666666666666,ng/L,ALISO VIEJO,39297.39287168602,26198.261914457344,1.6355027050285404e-6
J01-9992-1 (J01P27),Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,115.26310269575279,76.84206846383519,4.797089640639006e-9
J01-9007-1 (J02P05),Total,Disulfoton,NA,0.6666666666666666,ng/L,ALISO VIEJO,480980.7288160326,320653.81921068835,2.0017747376111616e-5
J01-9007-1 (J02P05),Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,8845.065025712363,5896.710017141575,3.681192750608356e-7
M02-085-1 (M02P06),Total,Disulfoton,NA,0.6666666666666666,ng/L,ORANGE CO,882.9940915990373,588.6627277326916,3.6748983069941884e-8
M02-085-1 (M02P06),Total,Disulfoton,NA,0.6666666666666666,ng/L,SAN CLEMENTE,1273499.0217904504,848999.3478603002,5.300125384374184e-5
M02-085-2,Total,Disulfoton,NA,0.6666666666666666,ng/L,SAN CLEMENTE,7194886.431264,4796590.954175999,2.994411425492754e-4
M02-032-1,Total,Disulfoton,NA,0.6666666666666666,ng/L,SAN CLEMENTE,4802274.773279999,3201516.5155199994,1.9986398099322016e-4
M01-042-1 (M01S01),Total,Disulfoton,NA,0.6666666666666666,ng/L,SAN CLEMENTE,1076085.79450752,717390.52967168,4.47851905470269e-5
J01-9377-1,Total,Endosulfan-I,<,2.5,ng/L,LAKE FOREST,193643.67839086507,484109.1959771627,3.022192472672825e-5
J01-9377-1,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,3801.919024571975,9504.797561429938,5.933646351511915e-7
J01-10004-1 (J01P01),Total,Endosulfan-I,<,2.5,ng/L,LAKE FOREST,987247.432440811,2468118.5811020276,1.5407948164286383e-4
J01-9377-1,Dissolved,Endosulfan-I,NA,0,ng/L,LAKE FOREST,193643.67839086507,0,0
J01-9377-1,Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,3801.919024571975,0,0
J01-10004-1 (J01P01),Dissolved,Endosulfan-I,NA,0,ng/L,LAKE FOREST,987247.432440811,0,0
L04-266-5,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,6892314.547799999,17230786.369499996,0.00107568195970797
L04-672-1,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,2251802.3628672,5629505.907167999,3.51438281257374e-4
I01-11343-2 (I02P18),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA WOODS,45186.8173673994,112967.0434184985,7.052296281841254e-6
L04-672-1,Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,2251802.3628672,0,0
L04-266-5,Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,6892314.547799999,0,0
I01-11343-2 (I02P18),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA WOODS,45186.8173673994,0,0
L03-662-3 (L03P16),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,728306.7412500001,1820766.8531250001,1.1366666701919347e-4
L03-214-2 (L03P18),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,9795374.37498252,24488435.9374563,0.0015287618449041484
L03-214-2 (L03P18),Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,466591.0148327202,1166477.5370818006,7.282075328056477e-5
L03-316-3 (L03P12),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,7413529.826236038,18533824.565590095,0.0011570279093522408
L03-662-3 (L03P16),Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,728306.7412500001,0,0
L03-316-3 (L03P12),Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,7413529.826236038,0,0
L03-214-2 (L03P18),Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,9795374.37498252,0,0
L03-214-2 (L03P18),Dissolved,Endosulfan-I,NA,0,ng/L,RANCHO SANTA MARGARITA,466591.0148327202,0,0
L03-418-8,Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,251888.61272336388,629721.5318084097,3.931219834545666e-5
L03-418-8,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,2298480.77152387,5746201.928809675,3.5872336985157984e-4
K01-12177-1 (K01P07),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,4657608.619114088,11644021.547785219,7.269119150344901e-4
K01-12156-4 (SCNK01),Total,Endosulfan-I,NA,0,ng/L,NA,NA,NA,NA
J03-9221-1 (J03P02),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,3303913.5360000003,8259783.840000001,5.156410321180973e-4
J01-9224-1 (J01P24),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,3068.504293817672,7671.26073454418,4.789007653749198e-7
J01-9224-1 (J01P24),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,184232.00687644104,460580.0171911026,2.8753047299769428e-5
J01-9224-2 (J01P25),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,31988.268700029792,79970.67175007449,4.992401801205729e-6
J01-9224-2 (J01P25),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,1920565.3226501578,4801413.306625394,2.997421919280983e-4
L03-418-8,Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,251888.61272336388,0,0
L03-418-8,Dissolved,Endosulfan-I,NA,0,ng/L,MISSION VIEJO,2298480.77152387,0,0
K01-12177-1 (K01P07),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,4657608.619114088,0,0
J03-9221-1 (J03P02),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,3303913.5360000003,0,0
J01-9224-1 (J01P24),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,3068.504293817672,0,0
J01-9224-1 (J01P24),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,184232.00687644104,0,0
J01-9224-2 (J01P25),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,31988.268700029792,0,0
J01-9224-2 (J01P25),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,1920565.3226501578,0,0
L01-404-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,607900.6394999999,1519751.59875,9.487491417724298e-5
L01-340-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,294000.5583070091,735001.3957675227,4.5884600089220675e-5
L01-340-1,Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,3611.8316279502988,9029.579069875746,5.636977385091833e-7
L05-489-3,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,11576026.50698835,28940066.267470874,0.001806667817075079
L05-049-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,2073409.118979964,5183522.79744991,3.2359648836582125e-4
L02-374-1 (L02P50),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,1549656.2752879742,3874140.6882199356,2.4185450149073675e-4
L01-404-1,Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,607900.6394999999,0,0
L01-340-1,Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,294000.5583070091,0,0
L01-340-1,Dissolved,Endosulfan-I,NA,0,ng/L,RANCHO SANTA MARGARITA,3611.8316279502988,0,0
L05-489-3,Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,11576026.50698835,0,0
L05-049-1,Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,2073409.118979964,0,0
L02-374-1 (L02P50),Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,1549656.2752879742,0,0
J01-9992-1 (J01P27),Total,Endosulfan-I,<,1.6666666666666667,ng/L,ALISO VIEJO,39297.39287168602,65495.654786143365,4.088756762571351e-6
J01-9992-1 (J01P27),Total,Endosulfan-I,<,1.6666666666666667,ng/L,ORANGE CO,115.26310269575279,192.105171159588,1.1992724101597517e-8
J01-9131-1 (J01P28),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,333862.55999999994,834656.3999999999,5.210585360306177e-5
J01-9007-1 (J02P05),Total,Endosulfan-I,<,1.6666666666666667,ng/L,ALISO VIEJO,480980.7288160326,801634.548026721,5.004436844027904e-5
J01-9007-1 (J02P05),Total,Endosulfan-I,<,1.6666666666666667,ng/L,ORANGE CO,8845.065025712363,14741.77504285394,9.202981876520892e-7
J01-9992-1 (J01P27),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,39297.39287168602,0,0
J01-9992-1 (J01P27),Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,115.26310269575279,0,0
J01-9131-1 (J01P28),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,333862.55999999994,0,0
J01-9007-1 (J02P05),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,480980.7288160326,0,0
J01-9007-1 (J02P05),Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,8845.065025712363,0,0
J06-9079-1 (J06P03),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,378008.66377610824,945021.6594402706,5.899572595204116e-5
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,655642.1397787175,1639105.3494467938,1.0232591923846754e-4
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA HILLS,919610.2814360304,2299025.703590076,1.4352336690995313e-4
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA WOODS,1683191.956220705,4207979.890551763,2.626953847615834e-4
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAKE FOREST,1012754.6435336117,2531886.608834029,1.5806038626129084e-4
J01-9082-2,Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,663258.1110407821,1658145.2776019552,1.035145421365435e-4
J01-9082-2,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,14591.35464843927,36478.38662109817,2.2772693924767467e-6
J06-9079-1 (J06P03),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,378008.66377610824,0,0
J06-10011-1 (J06P01),Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,655642.1397787175,0,0
J06-10011-1 (J06P01),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA HILLS,919610.2814360304,0,0
J06-10011-1 (J06P01),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA WOODS,1683191.956220705,0,0
J06-10011-1 (J06P01),Dissolved,Endosulfan-I,NA,0,ng/L,LAKE FOREST,1012754.6435336117,0,0
J01-9082-2,Dissolved,Endosulfan-I,NA,0,ng/L,ALISO VIEJO,663258.1110407821,0,0
J01-9082-2,Dissolved,Endosulfan-I,NA,0,ng/L,ORANGE CO,14591.35464843927,0,0
L01-726-5,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,298188.3316463654,745470.8291159135,4.653818491928759e-5
L01-726-5,Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,19936.46520419904,49841.16301049761,3.111479577981222e-6
L01-728-5 (L01-DP),Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,66313.3872384,165783.468096,1.034951522377117e-5
K01-12126-1 (K01S01),Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,990998.5304908713,2477496.3262271783,1.546649146601125e-4
K01-12126-1 (K01S01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,2656075.0695091286,6640187.673772821,4.145330303900647e-4
K01-12159-3,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,363571.2,908928,5.674247427291486e-5
K01-12159-2,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,2045087.9999999993,5112719.999999998,3.19176417785146e-4
L01-726-5,Dissolved,Endosulfan-I,NA,0,ng/L,DANA POINT,298188.3316463654,0,0
L01-726-5,Dissolved,Endosulfan-I,NA,0,ng/L,SAN JUAN CAPISTRANO,19936.46520419904,0,0
L01-728-5 (L01-DP),Dissolved,Endosulfan-I,NA,0,ng/L,DANA POINT,66313.3872384,0,0
K01-12126-1 (K01S01),Dissolved,Endosulfan-I,NA,0,ng/L,DANA POINT,990998.5304908713,0,0
K01-12126-1 (K01S01),Dissolved,Endosulfan-I,NA,0,ng/L,LAGUNA NIGUEL,2656075.0695091286,0,0
K01-12159-3,Dissolved,Endosulfan-I,NA,0,ng/L,DANA POINT,363571.2,0,0
K01-12159-2,Dissolved,Endosulfan-I,NA,0,ng/L,DANA POINT,2045087.9999999993,0,0
L05-503-1,Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,2562235.46784,6405588.669600001,3.9988750515734247e-4
L01-724-4 (L01P03),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,414905.243735376,1037263.10933844,6.475416677215369e-5
L01-724-4 (L01P03),Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,1015360.357551863,2538400.8938796576,1.5846705945389577e-4
