Time,L04_672_1,L04_672_1
6/15/2023 23:35,0.035,0.078
6/15/2023 23:40,0.035,0.077
6/15/2023 23:45,0.032,0.066
6/15/2023 23:50,0.032,0.066
6/15/2023 23:55,0.036,0.082
6/16/2023 0:05,0.032,0.064
6/16/2023 0:10,0.045,0.137
6/16/2023 0:15,0.041,0.108
6/16/2023 0:20,0.036,0.082
6/16/2023 0:25,0.037,0.086
6/16/2023 0:30,0.038,0.094
6/16/2023 0:35,0.036,0.084
6/16/2023 0:40,0.031,0.06
6/16/2023 0:45,0.037,0.088
6/16/2023 0:50,0.03,0.054
6/16/2023 0:55,0.032,0.065
6/16/2023 1:00,0.035,0.081
6/16/2023 1:05,0.043,0.125
6/16/2023 1:10,0.051,0.179
6/16/2023 1:15,0.042,0.116
6/16/2023 1:20,0.035,0.079
6/16/2023 1:25,0.039,0.1
6/16/2023 1:30,0.04,0.105
6/16/2023 1:35,0.038,0.095
6/16/2023 1:40,0.038,0.094
6/16/2023 1:45,0.037,0.091
6/16/2023 1:50,0.038,0.095
6/16/2023 1:55,0.034,0.071
6/16/2023 2:00,0.029,0.052
6/16/2023 2:05,0.03,0.056
6/16/2023 2:10,0.032,0.063
6/16/2023 2:15,0.037,0.086
6/16/2023 2:20,0.037,0.089
6/16/2023 2:25,0.037,0.088
6/16/2023 2:30,0.032,0.064
6/16/2023 2:35,0.031,0.06
6/16/2023 2:40,0.034,0.071
6/16/2023 2:45,0.033,0.068
6/16/2023 2:50,0.036,0.085
6/16/2023 2:55,0.038,0.094
6/16/2023 3:05,0.036,0.084
6/16/2023 3:10,0.033,0.069
6/16/2023 3:15,0.034,0.075
6/16/2023 3:20,0.034,0.075
6/16/2023 3:25,0.032,0.063
6/16/2023 3:30,0.034,0.074
6/16/2023 3:35,0.038,0.092
6/16/2023 3:40,0.035,0.081
6/16/2023 3:45,0.035,0.081
6/16/2023 3:50,0.037,0.086
6/16/2023 3:55,0.035,0.079
6/16/2023 4:00,0.034,0.075
6/16/2023 4:05,0.031,0.06
6/16/2023 4:10,0.035,0.078
6/16/2023 4:15,0.034,0.075
6/16/2023 4:20,0.032,0.064
6/16/2023 4:25,0.035,0.078
6/16/2023 4:30,0.035,0.078
6/16/2023 4:35,0.039,0.101
6/16/2023 4:40,0.039,0.097
6/16/2023 4:45,0.039,0.1
6/16/2023 4:50,0.039,0.101
6/16/2023 4:55,0.038,0.094
6/16/2023 5:00,0.041,0.108
6/16/2023 5:05,0.04,0.105
6/16/2023 5:10,0.037,0.086
6/16/2023 5:15,0.033,0.069
6/16/2023 5:20,0.034,0.074
6/16/2023 5:25,0.031,0.059
6/16/2023 5:30,0.034,0.074
6/16/2023 5:35,0.041,0.108
6/16/2023 5:40,0.039,0.098
6/16/2023 5:45,0.038,0.094
6/16/2023 5:50,0.034,0.075
6/16/2023 5:55,0.035,0.077
6/16/2023 6:05,0.035,0.078
6/16/2023 6:10,0.036,0.084
6/16/2023 6:15,0.037,0.088
6/16/2023 6:20,0.032,0.063
6/16/2023 6:25,0.037,0.089
6/16/2023 6:30,0.033,0.07
6/16/2023 6:35,0.034,0.075
6/16/2023 6:40,0.032,0.065
6/16/2023 6:45,0.03,0.054
6/16/2023 6:50,0.032,0.066
6/16/2023 6:55,0.033,0.07
6/16/2023 7:00,0.029,0.053
6/16/2023 7:05,0.029,0.052
6/16/2023 7:10,0.033,0.069
6/16/2023 7:15,0.03,0.056
6/16/2023 7:20,0.03,0.058
6/16/2023 7:25,0.03,0.056
6/16/2023 7:30,0.036,0.084
6/16/2023 7:35,0.034,0.073
6/16/2023 7:40,0.034,0.073
6/16/2023 7:45,0.033,0.068
6/16/2023 7:50,0.035,0.078
6/16/2023 7:55,0.037,0.089
6/16/2023 8:00,0.034,0.075
6/16/2023 8:05,0.038,0.095
6/16/2023 8:10,0.039,0.101
6/16/2023 8:15,0.049,0.162
6/16/2023 8:20,0.044,0.13
6/16/2023 8:25,0.045,0.134
6/16/2023 8:30,0.039,0.101
6/16/2023 8:35,0.044,0.13
6/16/2023 8:40,0.034,0.074
6/16/2023 8:45,0.038,0.095
6/16/2023 8:50,0.037,0.088
6/16/2023 8:55,0.041,0.111
6/16/2023 9:05,0.039,0.101
6/16/2023 9:10,0.04,0.105
6/16/2023 9:15,0.039,0.1
6/16/2023 9:20,0.04,0.103
6/16/2023 9:25,0.041,0.111
6/16/2023 9:30,0.046,0.139
6/16/2023 9:35,0.041,0.109
6/16/2023 9:40,0.042,0.118
6/16/2023 9:45,0.043,0.121
6/16/2023 9:50,0.048,0.152
6/16/2023 9:55,0.043,0.125
6/16/2023 10:00,0.042,0.114
6/16/2023 10:05,0.044,0.128
6/16/2023 10:10,0.043,0.123
6/16/2023 10:15,0.039,0.097
6/16/2023 10:20,0.045,0.135
6/16/2023 10:25,0.04,0.103
6/16/2023 10:30,0.041,0.108
6/16/2023 10:35,0.043,0.119
6/16/2023 10:40,0.048,0.156
6/16/2023 10:45,0.045,0.137
6/16/2023 10:50,0.05,0.169
6/16/2023 10:55,0.049,0.162
6/16/2023 11:00,0.052,0.185
6/16/2023 11:05,0.057,0.222
6/16/2023 11:10,0.05,0.166
6/16/2023 11:15,0.056,0.215
6/16/2023 11:20,0.056,0.219
6/16/2023 11:25,0.055,0.21
6/16/2023 11:30,0.053,0.19
6/16/2023 11:35,0.046,0.145
6/16/2023 11:40,0.041,0.108
6/16/2023 11:45,0.049,0.16
6/16/2023 11:50,0.037,0.089
6/16/2023 11:55,0.05,0.173
6/16/2023 12:05,0.041,0.108
6/16/2023 12:10,0.04,0.106
6/16/2023 12:15,0.045,0.132
6/16/2023 12:20,0.04,0.103
6/16/2023 12:25,0.039,0.097
6/16/2023 12:30,0.042,0.118
6/16/2023 12:35,0.067,0.314
6/16/2023 12:40,0.063,0.283
6/16/2023 12:45,0.055,0.208
6/16/2023 12:50,0.055,0.208
6/16/2023 12:55,0.055,0.21
6/16/2023 13:00,0.059,0.239
6/16/2023 13:05,0.059,0.241
6/16/2023 13:10,0.055,0.208
6/16/2023 13:15,0.059,0.246
6/16/2023 13:20,0.067,0.317
6/16/2023 13:25,0.052,0.188
6/16/2023 13:30,0.054,0.203
6/16/2023 13:35,0.052,0.188
6/16/2023 13:40,0.052,0.183
6/16/2023 13:45,0.05,0.169
6/16/2023 13:50,0.05,0.171
6/16/2023 13:55,0.053,0.192
6/16/2023 14:00,0.053,0.19
6/16/2023 14:05,0.061,0.259
6/16/2023 14:10,0.048,0.158
6/16/2023 14:15,0.049,0.162
6/16/2023 14:20,0.049,0.164
6/16/2023 14:25,0.047,0.151
6/16/2023 14:30,0.046,0.143
6/16/2023 14:35,0.048,0.152
6/16/2023 14:40,0.043,0.125
6/16/2023 14:45,0.043,0.121
6/16/2023 14:50,0.046,0.143
6/16/2023 14:55,0.045,0.135
6/16/2023 15:05,0.05,0.166
6/16/2023 15:10,0.048,0.156
6/16/2023 15:15,0.045,0.137
6/16/2023 15:20,0.044,0.13
6/16/2023 15:25,0.043,0.119
6/16/2023 15:30,0.045,0.135
6/16/2023 15:35,0.04,0.106
6/16/2023 15:40,0.046,0.139
6/16/2023 15:45,0.05,0.171
6/16/2023 15:50,0.046,0.139
6/16/2023 15:55,0.046,0.141
6/16/2023 16:00,0.048,0.158
6/16/2023 16:05,0.045,0.137
6/16/2023 16:10,0.046,0.141
6/16/2023 16:15,0.047,0.149
6/16/2023 16:20,0.044,0.13
6/16/2023 16:25,0.051,0.175
6/16/2023 16:30,0.051,0.179
6/16/2023 16:35,0.05,0.169
6/16/2023 16:40,0.048,0.154
6/16/2023 16:45,0.046,0.141
6/16/2023 16:50,0.048,0.158
6/16/2023 16:55,0.054,0.203
6/16/2023 17:00,0.053,0.192
6/16/2023 17:05,0.052,0.181
6/16/2023 17:10,0.047,0.151
6/16/2023 17:15,0.047,0.151
6/16/2023 17:20,0.047,0.149
6/16/2023 17:25,0.047,0.151
6/16/2023 17:30,0.046,0.141
6/16/2023 17:35,0.046,0.139
6/16/2023 17:40,0.045,0.137
6/16/2023 17:45,0.043,0.125
6/16/2023 17:50,0.045,0.135
6/16/2023 17:55,0.044,0.126
6/16/2023 18:05,0.045,0.134
6/16/2023 18:10,0.045,0.132
6/16/2023 18:15,0.043,0.123
6/16/2023 18:20,0.043,0.119
6/16/2023 18:25,0.046,0.139
6/16/2023 18:30,0.046,0.139
6/16/2023 18:35,0.046,0.139
6/16/2023 18:40,0.045,0.134
6/16/2023 18:45,0.043,0.121
6/16/2023 18:50,0.042,0.118
6/16/2023 18:55,0.044,0.126
6/16/2023 19:00,0.042,0.114
6/16/2023 19:05,0.043,0.121
6/16/2023 19:10,0.048,0.152
6/16/2023 19:15,0.048,0.156
6/16/2023 19:20,0.043,0.121
6/16/2023 19:25,0.044,0.128
6/16/2023 19:30,0.046,0.145
6/16/2023 19:35,0.049,0.16
6/16/2023 19:40,0.048,0.158
6/16/2023 19:45,0.045,0.134
6/16/2023 19:50,0.044,0.13
6/16/2023 19:55,0.037,0.089
6/16/2023 20:00,0.041,0.113
6/16/2023 20:05,0.037,0.086
6/16/2023 20:10,0.036,0.085
6/16/2023 20:15,0.032,0.063
6/16/2023 20:20,0.031,0.06
6/16/2023 20:25,0.035,0.077
6/16/2023 20:30,0.037,0.086
6/16/2023 20:35,0.037,0.089
6/16/2023 20:40,0.028,0.048
6/16/2023 20:45,0.037,0.086
6/16/2023 20:50,0.037,0.088
6/16/2023 20:55,0.039,0.1
6/16/2023 21:05,0.034,0.071
6/16/2023 21:10,0.035,0.081
6/16/2023 21:15,0.037,0.088
6/16/2023 21:20,0.04,0.105
6/16/2023 21:25,0.038,0.092
6/16/2023 21:30,0.037,0.091
6/16/2023 21:35,0.04,0.105
6/16/2023 21:40,0.039,0.098
6/16/2023 21:45,0.045,0.137
6/16/2023 21:50,0.043,0.123
6/16/2023 21:55,0.037,0.086
6/16/2023 22:00,0.035,0.078
6/16/2023 22:05,0.03,0.056
6/16/2023 22:10,0.03,0.058
6/16/2023 22:15,0.041,0.109
6/16/2023 22:20,0.04,0.105
6/16/2023 22:25,0.041,0.111
6/16/2023 22:30,0.035,0.081
6/16/2023 22:35,0.03,0.054
6/16/2023 22:40,0.03,0.054
6/16/2023 22:45,0.029,0.053
6/16/2023 22:50,0.029,0.052
6/16/2023 22:55,0.027,0.044
6/16/2023 23:00,0.023,0.03
6/16/2023 23:05,0.027,0.044
6/16/2023 23:10,0.027,0.046
6/16/2023 23:15,0.024,0.034
6/16/2023 23:20,0.03,0.056
6/16/2023 23:25,0.026,0.042
6/16/2023 23:30,0.027,0.045
6/16/2023 23:35,0.025,0.037
6/16/2023 23:40,0.027,0.044
6/16/2023 23:45,0.025,0.037
6/16/2023 23:50,0.025,0.037
6/16/2023 23:55,0.024,0.034
6/17/2023 0:05,0.027,0.046
6/17/2023 0:10,0.027,0.044
6/17/2023 0:15,0.026,0.04
6/17/2023 0:20,0.026,0.041
6/17/2023 0:25,0.032,0.063
6/17/2023 0:30,0.027,0.046
6/17/2023 0:35,0.028,0.05
6/17/2023 0:40,0.024,0.034
6/17/2023 0:45,0.028,0.049
6/17/2023 0:50,0.026,0.043
6/17/2023 0:55,0.025,0.039
6/17/2023 1:00,0.03,0.058
6/17/2023 1:05,0.032,0.065
6/17/2023 1:10,0.038,0.092
6/17/2023 1:15,0.037,0.086
6/17/2023 1:20,0.036,0.085
6/17/2023 1:25,0.042,0.114
6/17/2023 1:30,0.042,0.114
6/17/2023 1:35,0.031,0.06
6/17/2023 1:40,0.037,0.091
6/17/2023 1:45,0.034,0.075
6/17/2023 1:50,0.033,0.068
6/17/2023 1:55,0.033,0.069
6/17/2023 2:00,0.03,0.054
6/17/2023 2:05,0.031,0.06
6/17/2023 2:10,0.034,0.075
6/17/2023 2:15,0.032,0.065
6/17/2023 2:20,0.034,0.075
6/17/2023 2:25,0.031,0.059
6/17/2023 2:30,0.031,0.059
6/17/2023 2:35,0.036,0.085
6/17/2023 2:40,0.035,0.078
6/17/2023 2:45,0.036,0.082
6/17/2023 2:50,0.036,0.084
6/17/2023 2:55,0.046,0.143
6/17/2023 3:05,0.045,0.137
6/17/2023 3:10,0.046,0.145
6/17/2023 3:15,0.047,0.151
6/17/2023 3:20,0.048,0.156
6/17/2023 3:25,0.042,0.114
6/17/2023 3:30,0.039,0.101
6/17/2023 3:35,0.032,0.065
6/17/2023 3:40,0.028,0.05
6/17/2023 3:45,0.043,0.119
6/17/2023 3:50,0.035,0.077
6/17/2023 3:55,0.038,0.094
6/17/2023 4:00,0.046,0.141
6/17/2023 4:05,0.045,0.134
6/17/2023 4:10,0.046,0.141
6/17/2023 4:15,0.036,0.082
6/17/2023 4:20,0.026,0.042
6/17/2023 4:25,0.038,0.095
6/17/2023 4:30,0.045,0.137
6/17/2023 4:35,0.043,0.125
6/17/2023 4:40,0.042,0.114
6/17/2023 4:45,0.033,0.068
6/17/2023 4:50,0.037,0.088
6/17/2023 4:55,0.036,0.084
6/17/2023 5:00,0.049,0.164
6/17/2023 5:05,0.038,0.094
6/17/2023 5:10,0.033,0.07
6/17/2023 5:15,0.034,0.071
6/17/2023 5:20,0.04,0.103
6/17/2023 5:25,0.039,0.098
6/17/2023 5:30,0.039,0.097
6/17/2023 5:35,0.04,0.105
6/17/2023 5:40,0.038,0.092
6/17/2023 5:45,0.042,0.114
6/17/2023 5:50,0.038,0.095
6/17/2023 5:55,0.037,0.091
6/17/2023 6:05,0.046,0.139
6/17/2023 6:10,0.049,0.16
6/17/2023 6:15,0.039,0.101
6/17/2023 6:20,0.03,0.054
6/17/2023 6:25,0.031,0.06
6/17/2023 6:30,0.047,0.147
6/17/2023 6:35,0.048,0.152
6/17/2023 6:40,0.051,0.177
6/17/2023 6:45,0.052,0.181
6/17/2023 6:50,0.052,0.183
6/17/2023 6:55,0.04,0.106
6/17/2023 7:00,0.037,0.086
6/17/2023 7:05,0.041,0.109
6/17/2023 7:10,0.044,0.126
6/17/2023 7:15,0.044,0.13
6/17/2023 7:20,0.045,0.134
6/17/2023 7:25,0.045,0.135
6/17/2023 7:30,0.047,0.151
6/17/2023 7:35,0.048,0.152
6/17/2023 7:40,0.044,0.128
6/17/2023 7:45,0.042,0.118
6/17/2023 7:50,0.046,0.145
6/17/2023 7:55,0.05,0.173
6/17/2023 8:00,0.046,0.141
6/17/2023 8:05,0.05,0.166
6/17/2023 8:10,0.049,0.16
6/17/2023 8:15,0.046,0.143
6/17/2023 8:20,0.047,0.151
6/17/2023 8:25,0.045,0.137
6/17/2023 8:30,0.047,0.147
6/17/2023 8:35,0.044,0.128
6/17/2023 8:40,0.046,0.143
6/17/2023 8:45,0.048,0.154
6/17/2023 8:50,0.048,0.152
6/17/2023 8:55,0.05,0.171
6/17/2023 9:05,0.051,0.179
6/17/2023 9:10,0.052,0.188
6/17/2023 9:15,0.06,0.254
6/17/2023 9:20,0.047,0.149
6/17/2023 9:25,0.047,0.147
6/17/2023 9:30,0.052,0.188
6/17/2023 9:35,0.047,0.149
6/17/2023 9:40,0.048,0.154
6/17/2023 9:45,0.047,0.149
6/17/2023 9:50,0.047,0.149
6/17/2023 9:55,0.05,0.169
6/17/2023 10:00,0.046,0.143
6/17/2023 10:05,0.046,0.141
6/17/2023 10:10,0.046,0.139
6/17/2023 10:15,0.05,0.169
6/17/2023 10:20,0.05,0.166
6/17/2023 10:25,0.048,0.158
6/17/2023 10:30,0.048,0.152
6/17/2023 10:35,0.048,0.156
6/17/2023 10:40,0.047,0.147
6/17/2023 10:45,0.048,0.154
6/17/2023 10:50,0.046,0.139
6/17/2023 10:55,0.046,0.145
6/17/2023 11:00,0.045,0.135
6/17/2023 11:05,0.049,0.162
6/17/2023 11:10,0.052,0.181
6/17/2023 11:15,0.049,0.164
6/17/2023 11:20,0.048,0.154
6/17/2023 11:25,0.051,0.177
6/17/2023 11:30,0.053,0.19
6/17/2023 11:35,0.051,0.175
6/17/2023 11:40,0.053,0.192
6/17/2023 11:45,0.048,0.156
6/17/2023 11:50,0.046,0.143
6/17/2023 11:55,0.049,0.16
6/17/2023 12:05,0.05,0.171
6/17/2023 12:10,0.054,0.199
6/17/2023 12:15,0.053,0.192
6/17/2023 12:20,0.051,0.177
6/17/2023 12:25,0.051,0.177
6/17/2023 12:30,0.05,0.171
6/17/2023 12:35,0.049,0.162
6/17/2023 12:40,0.049,0.16
6/17/2023 12:45,0.047,0.149
6/17/2023 12:50,0.048,0.152
6/17/2023 12:55,0.05,0.166
6/17/2023 13:00,0.05,0.166
6/17/2023 13:05,0.052,0.185
6/17/2023 13:10,0.05,0.169
6/17/2023 13:15,0.047,0.151
6/17/2023 13:20,0.049,0.164
6/17/2023 13:25,0.048,0.156
6/17/2023 13:30,0.048,0.158
6/17/2023 13:35,0.049,0.16
6/17/2023 13:40,0.048,0.156
6/17/2023 13:45,0.046,0.143
6/17/2023 13:50,0.047,0.147
6/17/2023 13:55,0.049,0.16
6/17/2023 14:00,0.048,0.154
6/17/2023 14:05,0.048,0.154
6/17/2023 14:10,0.047,0.149
6/17/2023 14:15,0.047,0.149
6/17/2023 14:20,0.047,0.147
6/17/2023 14:25,0.046,0.139
6/17/2023 14:30,0.045,0.137
6/17/2023 14:35,0.046,0.139
6/17/2023 14:40,0.045,0.135
6/17/2023 14:45,0.047,0.147
6/17/2023 14:50,0.048,0.158
6/17/2023 14:55,0.046,0.143
6/17/2023 15:05,0.046,0.143
6/17/2023 15:10,0.045,0.132
6/17/2023 15:15,0.046,0.139
6/17/2023 15:20,0.047,0.151
6/17/2023 15:25,0.047,0.151
6/17/2023 15:30,0.052,0.181
6/17/2023 15:35,0.054,0.196
6/17/2023 15:40,0.047,0.149
6/17/2023 15:45,0.049,0.164
6/17/2023 15:50,0.048,0.152
6/17/2023 15:55,0.047,0.147
6/17/2023 16:00,0.046,0.141
6/17/2023 16:05,0.046,0.145
6/17/2023 16:10,0.047,0.149
6/17/2023 16:15,0.046,0.145
6/17/2023 16:20,0.047,0.149
6/17/2023 16:25,0.046,0.143
6/17/2023 16:30,0.047,0.149
6/17/2023 16:35,0.049,0.16
6/17/2023 16:40,0.045,0.135
6/17/2023 16:45,0.046,0.143
6/17/2023 16:50,0.046,0.141
6/17/2023 16:55,0.047,0.147
6/17/2023 17:00,0.045,0.137
6/17/2023 17:05,0.043,0.125
6/17/2023 17:10,0.046,0.143
6/17/2023 17:15,0.046,0.143
6/17/2023 17:20,0.041,0.108
6/17/2023 17:25,0.048,0.154
6/17/2023 17:30,0.066,0.308
6/17/2023 17:35,0.063,0.275
6/17/2023 17:40,0.057,0.224
6/17/2023 17:45,0.053,0.19
6/17/2023 17:50,0.059,0.241
6/17/2023 17:55,0.056,0.215
6/17/2023 18:05,0.052,0.188
6/17/2023 18:10,0.055,0.208
6/17/2023 18:15,0.055,0.208
6/17/2023 18:20,0.051,0.175
6/17/2023 18:25,0.051,0.179
6/17/2023 18:30,0.053,0.194
6/17/2023 18:35,0.052,0.181
6/17/2023 18:40,0.044,0.128
6/17/2023 18:45,0.044,0.13
6/17/2023 18:50,0.049,0.164
6/17/2023 18:55,0.049,0.16
6/17/2023 19:00,0.043,0.123
6/17/2023 19:05,0.04,0.103
6/17/2023 19:10,0.039,0.1
6/17/2023 19:15,0.041,0.108
6/17/2023 19:20,0.04,0.106
6/17/2023 19:25,0.037,0.091
6/17/2023 19:30,0.038,0.095
6/17/2023 19:35,0.037,0.091
6/17/2023 19:40,0.037,0.089
6/17/2023 19:45,0.039,0.097
6/17/2023 19:50,0.035,0.079
6/17/2023 19:55,0.038,0.092
6/17/2023 20:00,0.035,0.077
6/17/2023 20:05,0.03,0.057
6/17/2023 20:10,0.034,0.074
6/17/2023 20:15,0.034,0.071
6/17/2023 20:20,0.031,0.059
6/17/2023 20:25,0.03,0.056
6/17/2023 20:30,0.03,0.057
6/17/2023 20:35,0.025,0.039
6/17/2023 20:40,0.026,0.041
6/17/2023 20:45,0.03,0.057
6/17/2023 20:50,0.026,0.043
6/17/2023 20:55,0.025,0.038
6/17/2023 21:05,0.034,0.073
6/17/2023 21:10,0.038,0.094
6/17/2023 21:15,0.032,0.065
6/17/2023 21:20,0.029,0.053
6/17/2023 21:25,0.038,0.095
6/17/2023 21:30,0.03,0.054
6/17/2023 21:35,0.034,0.074
6/17/2023 21:40,0.03,0.058
6/17/2023 21:45,0.03,0.058
6/17/2023 21:50,0.032,0.065
6/17/2023 21:55,0.03,0.056
6/17/2023 22:00,0.031,0.059
6/17/2023 22:05,0.031,0.061
6/17/2023 22:10,0.03,0.058
6/17/2023 22:15,0.032,0.063
6/17/2023 22:20,0.028,0.048
6/17/2023 22:25,0.028,0.049
6/17/2023 22:30,0.035,0.077
6/17/2023 22:35,0.034,0.075
6/17/2023 22:40,0.033,0.068
6/17/2023 22:45,0.028,0.047
6/17/2023 22:50,0.034,0.071
6/17/2023 22:55,0.03,0.054
6/17/2023 23:00,0.03,0.054
6/17/2023 23:05,0.027,0.045
6/17/2023 23:10,0.031,0.06
6/17/2023 23:15,0.024,0.034
6/17/2023 23:20,0.035,0.077
6/17/2023 23:25,0.037,0.086
6/17/2023 23:30,0.037,0.086
6/17/2023 23:35,0.034,0.074
6/17/2023 23:40,0.027,0.045
6/17/2023 23:45,0.029,0.053
6/17/2023 23:50,0.035,0.077
6/17/2023 23:55,0.027,0.044
6/18/2023 0:05,0.031,0.059
6/18/2023 0:10,0.034,0.071
6/18/2023 0:15,0.028,0.047
6/18/2023 0:20,0.032,0.065
6/18/2023 0:25,0.031,0.061
6/18/2023 0:30,0.023,0.033
6/18/2023 0:35,0.025,0.038
6/18/2023 0:40,0.031,0.061
6/18/2023 0:45,0.03,0.058
6/18/2023 0:50,0.03,0.054
6/18/2023 0:55,0.033,0.07
6/18/2023 1:00,0.027,0.045
6/18/2023 1:05,0.025,0.039
6/18/2023 1:10,0.031,0.061
6/18/2023 1:15,0.028,0.048
6/18/2023 1:20,0.024,0.035
6/18/2023 1:25,0.033,0.068
6/18/2023 1:30,0.03,0.058
6/18/2023 1:35,0.028,0.047
6/18/2023 1:40,0.03,0.058
6/18/2023 1:45,0.026,0.043
6/18/2023 1:50,0.032,0.064
6/18/2023 1:55,0.03,0.057
6/18/2023 2:00,0.028,0.05
6/18/2023 2:05,0.029,0.053
6/18/2023 2:10,0.042,0.118
6/18/2023 2:15,0.035,0.079
6/18/2023 2:20,0.033,0.068
6/18/2023 2:25,0.037,0.088
6/18/2023 2:30,0.03,0.057
6/18/2023 2:35,0.026,0.043
6/18/2023 2:40,0.026,0.043
6/18/2023 2:45,0.031,0.059
6/18/2023 2:50,0.039,0.101
6/18/2023 2:55,0.041,0.111
6/18/2023 3:05,0.029,0.052
6/18/2023 3:10,0.033,0.069
6/18/2023 3:15,0.027,0.046
6/18/2023 3:20,0.024,0.034
6/18/2023 3:25,0.019,0.021
6/18/2023 3:30,0.023,0.032
6/18/2023 3:35,0.022,0.028
6/18/2023 3:40,0.028,0.049
6/18/2023 3:45,0.028,0.048
6/18/2023 3:50,0.03,0.058
6/18/2023 3:55,0.035,0.078
6/18/2023 4:00,0.027,0.045
6/18/2023 4:05,0.029,0.051
6/18/2023 4:10,0.026,0.041
6/18/2023 4:15,0.03,0.057
6/18/2023 4:20,0.03,0.058
6/18/2023 4:25,0.035,0.078
6/18/2023 4:30,0.034,0.075
6/18/2023 4:35,0.035,0.078
6/18/2023 4:40,0.028,0.05
6/18/2023 4:45,0.027,0.046
6/18/2023 4:50,0.028,0.05
6/18/2023 4:55,0.029,0.051
6/18/2023 5:00,0.028,0.049
6/18/2023 5:05,0.028,0.05
6/18/2023 5:10,0.029,0.053
6/18/2023 5:15,0.03,0.054
6/18/2023 5:20,0.028,0.048
6/18/2023 5:25,0.026,0.04
6/18/2023 5:30,0.023,0.031
6/18/2023 5:35,0.033,0.07
6/18/2023 5:40,0.031,0.061
6/18/2023 5:45,0.026,0.043
6/18/2023 5:50,0.033,0.068
6/18/2023 5:55,0.03,0.057
6/18/2023 6:05,0.023,0.031
6/18/2023 6:10,0.025,0.038
6/18/2023 6:15,0.023,0.03
6/18/2023 6:20,0.03,0.054
6/18/2023 6:25,0.027,0.046
6/18/2023 6:30,0.025,0.038
6/18/2023 6:35,0.025,0.037
6/18/2023 6:40,0.026,0.043
6/18/2023 6:45,0.028,0.047
6/18/2023 6:50,0.022,0.028
6/18/2023 6:55,0.019,0.021
6/18/2023 7:00,0.027,0.045
6/18/2023 7:05,0.028,0.05
6/18/2023 7:10,0.025,0.037
6/18/2023 7:15,0.025,0.039
6/18/2023 7:20,0.027,0.044
6/18/2023 7:25,0.024,0.034
6/18/2023 7:30,0.028,0.047
6/18/2023 7:35,0.025,0.038
6/18/2023 7:40,0.024,0.035
6/18/2023 7:45,0.028,0.048
6/18/2023 7:50,0.026,0.043
6/18/2023 7:55,0.024,0.036
6/18/2023 8:00,0.029,0.053
6/18/2023 8:05,0.028,0.049
6/18/2023 8:10,0.034,0.073
6/18/2023 8:15,0.03,0.058
6/18/2023 8:20,0.032,0.063
6/18/2023 8:25,0.031,0.06
6/18/2023 8:30,0.032,0.063
6/18/2023 8:35,0.03,0.054
6/18/2023 8:40,0.032,0.065
6/18/2023 8:45,0.034,0.073
6/18/2023 8:50,0.032,0.066
6/18/2023 8:55,0.034,0.071
6/18/2023 9:05,0.031,0.061
6/18/2023 9:10,0.035,0.081
6/18/2023 9:15,0.029,0.053
6/18/2023 9:20,0.035,0.081
6/18/2023 9:25,0.038,0.092
6/18/2023 9:30,0.035,0.081
6/18/2023 9:35,0.032,0.065
6/18/2023 9:40,0.034,0.071
6/18/2023 9:45,0.034,0.073
6/18/2023 9:50,0.036,0.084
6/18/2023 9:55,0.032,0.065
6/18/2023 10:00,0.043,0.121
6/18/2023 10:05,0.036,0.085
6/18/2023 10:10,0.039,0.1
6/18/2023 10:15,0.043,0.119
6/18/2023 10:20,0.038,0.092
6/18/2023 10:25,0.039,0.097
6/18/2023 10:30,0.052,0.183
6/18/2023 10:35,0.046,0.141
6/18/2023 10:40,0.047,0.151
6/18/2023 10:45,0.046,0.143
6/18/2023 10:50,0.061,0.257
6/18/2023 10:55,0.046,0.145
6/18/2023 11:00,0.047,0.147
6/18/2023 11:05,0.061,0.257
6/18/2023 11:10,0.053,0.194
6/18/2023 11:15,0.047,0.147
6/18/2023 11:20,0.051,0.175
6/18/2023 11:25,0.052,0.188
6/18/2023 11:30,0.065,0.3
6/18/2023 11:35,0.05,0.171
6/18/2023 11:40,0.052,0.183
6/18/2023 11:45,0.057,0.227
6/18/2023 11:50,0.043,0.123
6/18/2023 11:55,0.058,0.232
6/18/2023 12:05,0.048,0.152
6/18/2023 12:10,0.049,0.162
6/18/2023 12:15,0.054,0.199
6/18/2023 12:20,0.047,0.151
6/18/2023 12:25,0.047,0.147
6/18/2023 12:30,0.05,0.169
6/18/2023 12:35,0.044,0.13
6/18/2023 12:40,0.052,0.181
6/18/2023 12:45,0.052,0.181
6/18/2023 12:50,0.055,0.208
6/18/2023 12:55,0.05,0.173
6/18/2023 13:00,0.053,0.19
6/18/2023 13:05,0.056,0.215
6/18/2023 13:10,0.048,0.154
6/18/2023 13:15,0.048,0.158
6/18/2023 13:20,0.05,0.166
6/18/2023 13:25,0.051,0.177
6/18/2023 13:30,0.046,0.145
6/18/2023 13:35,0.043,0.119
6/18/2023 13:40,0.052,0.181
6/18/2023 13:45,0.051,0.175
6/18/2023 13:50,0.057,0.222
6/18/2023 13:55,0.045,0.135
6/18/2023 14:00,0.054,0.196
6/18/2023 14:05,0.045,0.134
6/18/2023 14:10,0.041,0.113
6/18/2023 14:15,0.04,0.103
6/18/2023 14:20,0.045,0.134
6/18/2023 14:25,0.049,0.16
6/18/2023 14:30,0.048,0.156
