"","OBJECTID.x","Location.Description","Size.1","Last.Update.Date","Last.Editor","Size.2","Size.3","CatchID","DrainID","Inspection.Status","Facility.Type","Jurisdiction","Watershed.Management.Area","GlobalID","PRIORITY","Flow.Monitoring.Status","Flow.Monitoring.Deploy.Date","Flow.Monitoring.Return.Date","Next.Inspection.Date","POINT_X","POINT_Y","Persistent.Flow","Facility.Identifier.x","Survey.Link","Outfall.Capture.Feasibility.Study","Dry.Weather.Samples","Accessibility","Flow.Measurement.Count","Last.Discharge.Observation","Last.Discharge.Measurement.Trend","AVGFLOWWIDTH","AVGFLOWDEPTH","AVGFLOWVEL","AVGDISCHARGE","MAXDISCHARGE","MINDISCHARGE","GlobalID.y","Created.User","Created.Date","Last.Edited.User","Last.Edited.Date","OBJECTID.y","Area..Acres.","Facility.Identifier.y","Shape.STArea..","Shape.STLength.."
"127",139,"M00S04",NA,"2021-07-16 18:12:34","OCENVRESUSER",6,6,71,"M00.1","Verified","Box","San Clemente","South","{564BA613-62BA-484C-8F8D-10DB77A3916D}","Priority","Complete","2016-09-01 7:00:00","2016-09-27 7:00:00",NA,-117.6028265,33.41325504,"Yes","M00.1-071-3 (M00S04)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={564BA613-62BA-484C-8F8D-10DB77A3916D}&field:Station=M00.1-071-3 (M00S04)","No","No","Easily accessible",8,0.05376,"Above Average Discharge",1.155,0.0575,8.7975,0.044229,0.138019,0.005,"{D3FA6583-B73C-4BAC-BACA-249D56C341EF}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1412,101.0125991,"M00.1-071-3 (M00S04)",4400095.11,12009.88543
"128",140,"M00S04",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,71,"M00.1","Verified","Outfall","San Clemente","South","{CE5F1A41-58E7-4E58-AD13-8F4DE72B6F30}","Priority","Complete","2016-09-01 7:00:00","2016-09-27 7:00:00",NA,-117.6027035,33.41249301,"Yes","M00.1-071-4 (M00S04)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CE5F1A41-58E7-4E58-AD13-8F4DE72B6F30}&field:Station=M00.1-071-4 (M00S04)","No","No","Easily accessible",8,0.016,"Above Average Discharge",0.365,0.020625,4.3075,0.012559,0.03,0.0045,"{5B90CBCC-7F23-4DD5-9087-4EBD74BB7B2A}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1413,2.82012167,"M00.1-071-4 (M00S04)",122844.1182,1718.282666
"129",141,"La Ladera at Boca del Canon",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,73,"SC05","Verified","Culvert","San Clemente","South","{665C8249-2626-4CF7-81EA-645A6B98A96D}","Not A Priority","","","",NA,-117.6138438,33.41311138,"Unknown","SC05-073-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={665C8249-2626-4CF7-81EA-645A6B98A96D}&field:Station=SC05-073-1","No","No","Difficult accessibility",4,4e-04,"Below Average Discharge",0.5375,0.02075,6.75,0.012225,0.02,4e-04,"{1CA5FE24-5378-43C1-9FAB-34FEFCD963A3}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1446,124.4364959,"SC05-073-1",5420436.867,11373.05469
"130",142,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,73,"SC05","Verified","Outfall","San Clemente","South","{CF4AC0E7-76D8-46E8-A904-70996F12535D}","Not A Priority","","","",NA,-117.6136785,33.41652018,"Unknown","SC05-073-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CF4AC0E7-76D8-46E8-A904-70996F12535D}&field:Station=SC05-073-2","No","No","Private property",NA,NA,"",NA,NA,NA,NA,NA,NA,"{E27410D0-8027-4AD9-B35E-311808B59DE7}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1447,38.01301542,"SC05-073-2",1655841.79,5997.18332
"131",143,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,73,"SC05","Verified","Outfall","San Clemente","South","{42902E2B-56C6-4060-A36D-AEA18B64156E}","Not A Priority","","","",NA,-117.6123872,33.41574234,"Yes","SC05-073-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={42902E2B-56C6-4060-A36D-AEA18B64156E}&field:Station=SC05-073-3","No","No","Difficult accessibility",5,0.000192,"Below Average Discharge",0.268,0.01025,6.06,0.005308,0.016,0.000192,"{FE7EDBF8-9A41-4D1D-9E31-EF26DCF7DF60}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1448,30.16696063,"SC05-073-3",1314068.708,6119.219933
"132",144,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,68,"SC12","Verified","Outfall","San Clemente","South","{8EA7D45C-F7B0-4458-86E9-AD604FC84803}","Priority","","","",NA,-117.6202019,33.41953035,"Yes","SC12-068-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={8EA7D45C-F7B0-4458-86E9-AD604FC84803}&field:Station=SC12-068-4","No","No","Easily accessible",7,0.06,"Above Average Discharge",0.31,0.03857142,44,0.015214,0.06,0.000103,"{52882704-B89B-4780-9E00-848BBF39CD8B}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1466,16.13226718,"SC12-068-4",702719.3652,5440.425145
"133",145,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,68,"SC12","Verified","Outfall","San Clemente","South","{34FE086A-AC14-4ADD-953A-49394731BB44}","Not A Priority","","","",NA,-117.6202743,33.41958742,"Yes","SC12-068-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={34FE086A-AC14-4ADD-953A-49394731BB44}&field:Station=SC12-068-3","No","No","Easily accessible",5,0.006923,"Above Average Discharge",0.348,0.012,6.72,0.004258,0.006923,0.0024,"{EA549380-1B32-477E-AA7F-F10B3D11051E}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1465,4.86183287,"SC12-068-3",211780.7793,2076.106762
"134",146,"M00P02",60,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,146,"SC06","Verified","Outfall","San Clemente","South","{39F60971-71F5-4FB5-A552-55C3B268E8F1}","Priority","Complete","","",NA,-117.617891,33.41781803,"Yes","SC06-146-2 (M00P02)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={39F60971-71F5-4FB5-A552-55C3B268E8F1}&field:Station=SC06-146-2 (M00P02)","No","No","Easily accessible",9,0.024,"Below Average Discharge",1.24444444,0.04222222,7,0.054531,0.22,0.02,"{B116E98B-D1DC-42E7-B5D8-45AF2A56240A}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1450,325.8067606,"SC06-146-2 (M00P02)",14192098.27,23961.10265
"135",147,"Drains to M00P02",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,146,"SC06","Verified","Outfall","San Clemente","South","{839E2352-454E-4F0A-8BF2-3ECBF7506A2F}","Not A Priority","","","",NA,-117.6177796,33.41717441,"Yes","SC06-146-1 (M00P02)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={839E2352-454E-4F0A-8BF2-3ECBF7506A2F}&field:Station=SC06-146-1 (M00P02)","No","No","Easily accessible",2,NA,"",0.9,0.01,15,0.0054,0.0054,0.0054,"{3875380C-90B5-4471-9C97-1EAE2DB5C6C3}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1449,26.41299244,"SC06-146-1 (M00P02)",1150546.368,5272.272341
"136",148,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,68,"SC12","Verified","Outfall","San Clemente","South","{98B44F39-2446-4B60-A2A7-E75C37BDE055}","Not A Priority","","","",NA,-117.6210164,33.42061031,"Unknown","SC12-068-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={98B44F39-2446-4B60-A2A7-E75C37BDE055}&field:Station=SC12-068-2","No","No","Easily accessible",7,0.00525,"Below Average Discharge",0.85,0.02928571,9.58428571,0.011715,0.024375,0.0035,"{4188A08C-3321-400F-8195-692F34E06F07}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1464,81.31475636,"SC12-068-2",3542059.75,9665.444255
"137",149,"LINDAL (M00S07)",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,66,"M00.2","Verified","Outfall","San Clemente","South","{5554CB30-DBF5-4F05-9145-3024520F5CD4}","Priority","","","",NA,-117.6230591,33.42317767,"Yes","M00.2-066-1 (M00S07)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={5554CB30-DBF5-4F05-9145-3024520F5CD4}&field:Station=M00.2-066-1 (M00S07)","No","No","Easily accessible",8,0.0075,"Below Average Discharge",0.68,0.01785714,5.9375,0.017521,0.048,0.0054,"{BF408C4C-C27E-4230-9BB6-5DC6F59AE97C}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1414,136.3371093,"M00.2-066-1 (M00S07)",5938825.984,15951.2984
"138",150,"South Buena Vista",32,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,79,"SC07","Verified","Outfall","San Clemente","South","{A2113BD2-E7F8-4615-AFBC-AF2B7E1EC548}","Not A Priority","","","",NA,-117.6268609,33.42545851,"Yes","SC07-079-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={A2113BD2-E7F8-4615-AFBC-AF2B7E1EC548}&field:Station=SC07-079-3","No","No","Easily accessible",4,0.01224,"Above Average Discharge",0.5275,0.01875,6.375,0.011315,0.02,0.006353,"{C04F6F2E-E2CD-49B8-8567-81560506A40B}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1453,1.84003545,"SC07-079-3",80151.69434,1369.683831
"139",151,"2 circular drains side by side ",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,79,"SC07","Verified","Outfall","San Clemente","South","{03864DBD-D87D-474A-A6EE-7F78E41DD1AA}","Not A Priority","","","",NA,-117.6252889,33.42428978,"Unknown","SC07-079-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={03864DBD-D87D-474A-A6EE-7F78E41DD1AA}&field:Station=SC07-079-5","No","No","Easily accessible",2,0.001,"Below Average Discharge",0.35,0.0075,12,0.0015,0.002,0.001,"{59810368-5C7C-4356-8970-0C2A09A50C0B}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1455,29.94605554,"SC07-079-5",1304446.111,6910.297812
"140",152,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,79,"SC07","Verified","Outfall","San Clemente","South","{7AFC321A-E853-409E-BFDE-E9A62C3DA738}","Not A Priority","","","",NA,-117.6273207,33.42592986,"Unknown","SC07-079-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={7AFC321A-E853-409E-BFDE-E9A62C3DA738}&field:Station=SC07-079-2","No","No","Difficult accessibility",2,0.00285,"Below Average Discharge",0.39,0.015,6,0.007425,0.012,0.00285,"{0205818B-C4C5-449D-9CD1-1E41320E80A0}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1452,0.83854249,"SC07-079-2",36526.79688,811.2491765
"141",153,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,79,"SC07","Verified","Outfall","San Clemente","South","{E1BCCE8D-F028-4D0E-A3FB-C2411D34F0A2}","Not A Priority","","","",NA,-117.6280321,33.42702524,"Yes","SC07-079-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={E1BCCE8D-F028-4D0E-A3FB-C2411D34F0A2}&field:Station=SC07-079-1","No","No","Easily accessible",1,0.012857,"",0.5,0.06,14,0.012857,0.012857,0.012857,"{59C9BEA4-0C8A-4561-9C5D-1091FFD85A9F}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1451,33.297891,"SC07-079-1",1450451.617,7849.92118
"142",154,"PICO",NA,"2021-07-16 18:12:34","OCENVRESUSER",25,11,102,"M02","Verified","Box","San Clemente","South","{C05A5DC6-D4EB-49A6-9228-7A922FA90F1E}","Not A Priority","","","",NA,-117.6327248,33.43161834,"Yes","M02-102-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C05A5DC6-D4EB-49A6-9228-7A922FA90F1E}&field:Station=M02-102-1","No","No","Easily accessible",1,0.044,"",1.1,0.02,3,0.044,0.044,0.044,"{AAE914F9-2A38-4B38-8AF4-A58E2C01045B}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1440,4825.001183,"M02-102-1",210176396.6,87738.93547
"143",155,"",42,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,61,"M02","Not-Found","Outfall","San Clemente","South","{84D2E4CD-DA3B-475D-8074-11942B78F73F}","Not A Priority","","","",NA,-117.6277277,33.43344079,"Unknown","M02-061-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={84D2E4CD-DA3B-475D-8074-11942B78F73F}&field:Station=M02-061-3","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",156,"SCBS@M02",60,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,61,"M02","Verified","Outfall","San Clemente","South","{C461CAC3-1849-40E8-B3F7-D3281D347977}","Not A Priority","","","",NA,-117.627257,33.43367715,"Yes","M02-061-4 (SCBS@M02)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02)","No","No","Easily accessible",7,0.015,"Below Average Discharge",0.57571428,0.02428571,6.6,0.015439,0.036,0.0018,"{50B82D36-801E-48C9-AE08-6DB06418FF05}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1434,90.38163929,"M02-061-4 (SCBS@M02)",3937011.938,12901.05172
"145",157,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,61,"M02","Verified","Outfall","San Clemente","South","{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}","Not A Priority","","","",NA,-117.6263976,33.43438104,"Unknown","M02-061-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{DE09BCD8-04AC-4E37-A2A7-A1D6EABE3B51}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1435,3.75049186,"M02-061-5",163370.916,1664.11253
"146",158,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,142,"M02","Verified","Outfall","San Clemente","South","{EC5901D7-35FC-4050-9794-9A9E94520BB5}","Not A Priority","","","",NA,-117.6241175,33.43629495,"Unknown","M02-142-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EC5901D7-35FC-4050-9794-9A9E94520BB5}&field:Station=M02-142-1","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",159,"",NA,"2021-07-16 18:12:34","OCENVRESUSER",20,12,50,"M01","Verified","Box","Dana Point","South","{7E285DCF-C197-4473-A6A6-DE27863098BF}","Not A Priority","","","",NA,-117.6450087,33.4412889,"Yes","M01-060-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={7E285DCF-C197-4473-A6A6-DE27863098BF}&field:Station=M01-060-3","No","No","Difficult accessibility",2,1.165714,"Above Average Discharge",3.1,0.135,2.95,0.827857,1.165714,0.49,"{7BE45080-671B-42BF-AB1F-814CEF3685B8}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1421,4545.77137,"M01-060-3",198013183.9,80193.48532
"148",160,"M01S01 - Calle de los Arboles below Camino Vera Cruz",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,42,"M01","Verified","Outfall","San Clemente","South","{D81C1D29-E0B6-4468-A3DA-A14172F34DD5}","Priority","Complete","2016-07-19 7:00:00","2016-08-02 7:00:00",NA,-117.6234442,33.45444672,"Yes","M01-042-1 (M01S01)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={D81C1D29-E0B6-4468-A3DA-A14172F34DD5}&field:Station=M01-042-1 (M01S01)","Yes","Yes","Easily accessible",12,0.012,"Below Average Discharge",1.02916666,0.01625,6.79916666,0.017207,0.090361,0.0025,"{DAAB5962-3CE0-4CF0-A988-0F4C43382DC9}","OCENVRESUSER","2019-09-30 22:23:45","OCENVRESUSER","2020-01-14 18:44:14",2255,195.6516266,"M01-042-1 (M01S01)",8522558.261,20840.81547
"149",161,"M00P03",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,168,"M01","Removed From Inventory","Culvert","Dana Point","South","{1C1ED926-B02C-46E3-9A81-FBF1EAD24B72}","Not A Priority","","","",NA,-117.6500891,33.4450192,"Unknown","M01-168-2 (M00P03)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={1C1ED926-B02C-46E3-9A81-FBF1EAD24B72}&field:Station=M01-168-2 (M00P03)","No","No","Unsafe accessibility",2,0.008108,"Below Average Discharge",0.53,0.03,9.7,0.009654,0.0112,0.008108,"{69B5BC54-3484-4232-A416-7F5473485278}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1425,26.92501151,"M01-168-2 (M00P03)",1172849.845,5133.319151
"150",162,"M00P03",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,168,"M01","Removed From Inventory","Culvert","Dana Point","South","{646E3C9A-8C7B-4F6E-9309-F55401464054}","Not A Priority","","","",NA,-117.6510944,33.44584173,"Unknown","M01-168-1 (M00P03)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={646E3C9A-8C7B-4F6E-9309-F55401464054}&field:Station=M01-168-1 (M00P03)","No","No","Unsafe accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,"{AE27BC68-0680-460B-AF16-89F8D558BF41}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1424,3.26949329,"M01-168-1 (M00P03)",142418.6855,1543.622915
"151",163,"M00P05",NA,"2021-07-16 18:12:34","OCENVRESUSER",6,3,75,"SC10","Verified","Box","Dana Point","South","{A312578F-E3A9-4101-A4A6-AD6BB12708E1}","Not A Priority","","","",NA,-117.6649535,33.45357005,"Yes","SC10-075-1 (M00P05)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={A312578F-E3A9-4101-A4A6-AD6BB12708E1}&field:Station=SC10-075-1 (M00P05)","No","No","Difficult accessibility",5,0.003,"Below Average Discharge",0.802,0.014,14.6,0.006388,0.017143,0.002,"{22A02243-7479-472B-91A3-40A4E44A97F2}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1456,83.2555747,"SC10-075-1 (M00P05)",3626601.532,10371.22923
"152",164,"Cristianos Trail",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,86,"M02","Verified","Outfall","San Clemente","South","{F86F746E-958B-4AF4-8B9D-F230E1352261}","Not A Priority","","","",NA,-117.5999451,33.47727634,"Unknown","M02-086-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F86F746E-958B-4AF4-8B9D-F230E1352261}&field:Station=M02-086-1","No","No","Easily accessible",1,0.001857,"",0.26,0.01,8.4,0.001857,0.001857,0.001857,"{E5E9E2F1-ACD4-4ECC-91EE-78A2F4B37EA9}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1439,50.74833146,"M02-086-1",2210590.429,8436.030694
"153",165,"",44,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,13,"M02","Verified","Outfall","San Clemente","South","{28818406-BBEA-4536-A70B-7DEA94341A5E}","Not A Priority","","","",NA,-117.5975708,33.47448662,"Yes","M02-013-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={28818406-BBEA-4536-A70B-7DEA94341A5E}&field:Station=M02-013-1","No","No","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,"{92812FB4-E732-465F-B1BE-9FA6FBAFBACA}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1426,43.17862585,"M02-013-1",1880855.085,7838.889296
"154",166,"",60,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,551,"L01","Removed From Inventory","Culvert","San Juan Capistrano","South","{03183051-E618-4786-976E-4427B2790756}","Not A Priority","","","",NA,-117.6363646,33.51086803,"Yes","L01-551-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={03183051-E618-4786-976E-4427B2790756}&field:Station=L01-551-1","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{7DE5EE92-B520-4286-BF4B-929D15B95F7A}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1255,173.8904032,"L01-551-1",7574642.364,13848.04526
"155",167,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Verified","Outfall","San Juan Capistrano","South","{F283626A-51CD-43CB-A8FF-746A67B87B2B}","Not A Priority","","","",NA,-117.6389212,33.50819651,"Unknown","L01-749-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F283626A-51CD-43CB-A8FF-746A67B87B2B}&field:Station=L01-749-3","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{15FBCB7A-626E-4266-BA4B-701E2A4D25DB}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1299,41.93011742,"L01-749-3",1826470.222,6709.729047
"156",168,"Calle Arroyo and Via Cordova",54,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Verified","Culvert","San Juan Capistrano","South","{DB892315-C6C6-4493-889A-BD642E17B637}","Priority","","","",NA,-117.6401786,33.5083054,"Yes","L01-749-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB892315-C6C6-4493-889A-BD642E17B637}&field:Station=L01-749-2","No","Yes","Easily accessible",5,0.019714,"Below Average Discharge",1.58,0.144,28.6,0.077331,0.24975,0.0099,"{8868597B-54A8-4AC5-9D85-A430986FF837}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1298,106.4207227,"L01-749-2",4635672.244,14928.54517
"157",169,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,556,"L01","Verified","Outfall","San Juan Capistrano","South","{4FE0C734-3649-4717-871F-7A7EB924A050}","Not A Priority","","","",NA,-117.6451428,33.50553072,"Yes","L01-556-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4FE0C734-3649-4717-871F-7A7EB924A050}&field:Station=L01-556-1","No","No","Easily accessible",3,0.015,"Above Average Discharge",0.47,0.02333333,6.66666666,0.012009,0.01836,0.002667,"{E59064BB-BCEF-44B3-AB9F-E38A453E56CF}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1256,96.73680063,"L01-556-1",4213841.909,12073.76537
"158",170,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,748,"L01","Verified","Outfall","San Juan Capistrano","South","{A91AE436-24A4-4432-8197-13B5F01E53A6}","Not A Priority","","","",NA,-117.6428321,33.50404847,"Yes","L01-748-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={A91AE436-24A4-4432-8197-13B5F01E53A6}&field:Station=L01-748-1","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{0DE5C7B6-1F8E-4AD4-94FE-7C7EB3616A72}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1296,99.91794386,"L01-748-1",4352412.085,11256.9837
"159",171,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,748,"L01","Verified","Outfall","San Juan Capistrano","South","{DBC981FA-992C-4171-A16D-E171B6935A16}","Not A Priority","","","",NA,-117.6428152,33.50406011,"Unknown","L01-748-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DBC981FA-992C-4171-A16D-E171B6935A16}&field:Station=L01-748-2","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",172,"L01S09",NA,"2021-07-16 18:12:34","OCENVRESUSER",53,120,618,"L01","Verified","Box","San Juan Capistrano","South","{DB6B9824-56ED-459B-A97E-F9966647E89B}","Priority","","","",NA,-117.64812,33.501988,"Yes","L01-618-5 (L01S09)","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DB6B9824-56ED-459B-A97E-F9966647E89B}&field:Station=L01-618-5 (L01S09)","No","No","Easily accessible",8,0.003,"Below Average Discharge",0.75625,0.029625,8.125,0.022911,0.065,0.00225,"{C3144C94-67C4-4BA4-9178-D56A564A52D8}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1265,393.005953,"L01-618-5 (L01S09)",17119285.96,27515.82851
"161",173,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,618,"L01","Verified","Outfall","San Juan Capistrano","South","{6CAF875E-8955-448F-B3BC-D7F75183DDDE}","Not A Priority","","","",NA,-117.6485177,33.5025008,"Unknown","L01-618-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={6CAF875E-8955-448F-B3BC-D7F75183DDDE}&field:Station=L01-618-4","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{692EFC52-6247-4457-8EF3-832C0E829E0B}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1264,108.6794499,"L01-618-4",4734062.08,13571.13701
