Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RCandCF,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,0.00185927390224378,Agriculture,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,0.00629196675884342,Agriculture,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,0.00706153422685328,Open Space,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,0.24043682356426507,Commercial,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,0.6076243782969943,Education,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,1.906388125222498,Commercial,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,2.6374222723551,Open Space,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,2.944838872104744,Developed Open Space,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,7.251214191845979,Developed Open Space,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,7.562409276299217,Multi-family Residential,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,0.5921772360405132,2.9608861802025655e-5,0.020134026025377446,5.921772360405131e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,6.821881759186711e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,2.3687089441620528e-5,0.00882344081700364,1.1843544720810264e-5,1.1843544720810264e-5,2487.144391370155,5.921772360405132e-6,0.03529376326801458,8.077297499592599e-5,0.1012623073629277,6.869255938069951e-4,7.106126832486157e-4,0.0012080415615226467,0.0012080415615226467,6.632385043653747e-4,1.1843544720810264e-5,5.921772360405132e-6,2.9608861802025655e-5,NA,3.5530634162430787e-5,1.1843544720810264e-5,5.921772360405131e-5,142.12253664972317,1.1843544720810264e-5,NA,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,NA,1.1843544720810264e-5,1.1843544720810262e-4,NA,2.3687089441620528e-5,1.1843544720810264e-5,2.3687089441620528e-5,NA,2.9608861802025655e-5,4086.022928679541,2.9608861802025655e-5,2.9608861802025655e-5,2.9608861802025655e-5,22.91725903476786,0.010067013012688723,0.4299206733654114,2.9608861802025655e-5,1.2909463745683187,0.8527352198983377,2.9608861802025657e-4,1.1843544720810264e-5,2.9608861802025655e-5,1.1843544720810264e-5,5.921772360405131e-5,2.9608861802025655e-5,1.5633479031469544e-4,0.05803336913197028,11.843544720810264,16.580962609134367,3.7899343106592847,7.816739515734773e-4,9.948577565480619e-4,6.158643254821337e-4,NA,5.921772360405131e-5,1.0967122411470302e-4,0.01894967155329642,0.0011843544720810263,3789.934310659284,1.1843544720810264e-5,NA,2.3687089441620528e-5,0.0011843544720810263,28.42450732994463,3.5530634162430787e-5,NA,10777.625695937339,142.12253664972317,1.4804430901012828e-4,6.181382860685293,1.1843544720810264e-5,1.1843544720810264e-5,1421.2253664972318,260.5579838578258,0.34346279690349757,NA
